STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP
2012,Street Non-DT,In Line,41.8752,-87.6273,515 South State St,Chicago,IL,60605
2013,Street DT,Free Standing,33.4365,-112.5569,1100 S Watson Rd,Buckeye,AZ,85326
2014,Street Non-DT,End Cap,48.152,-122.1756,4008 172nd St. Ne,Arlington,WA,98223
2015,Street DT,Free Standing,47.2977,-122.241,1116 Supermall Way,Auburn,WA,98001
2016,Street Non-DT,End Cap,33.2306,-97.1668,2700 West University,Denton,TX,76201
2017,Street DT,Free Standing,32.4428,-93.7175,7013 Youree Dr,Shreveport,LA,71105
2018,Street Non-DT,In Line,33.9443,-117.9949,15528-b Whittier Blvd.,Whittier,CA,90603
2019,Street DT,Free Standing,41.1603,-104.7951,2044 Dell Range Boulevard,Cheyenne,WY,82009
2020,Street DT,Free Standing,34.112,-117.8286,508 N Lone Hill Ave,San Dimas,CA,91773
2021,Street DT,Free Standing,35.1749,-106.5744,8126 San Pedro Dr NE,Albuquerque,NM,87113
2022,Street DT,Free Standing,29.8651,-81.3226,1934 US-1,St Augustine,FL,32086
2023,Street DT,Free Standing,39.1373,-88.5652,1203 N Keller Drive,Effingham,IL,62401
2024,University,In Line,38.8345,-77.3111,4400 University Dr,Fairfax,VA,22030
2025,Street DT,Free Standing,32.7511,-97.4316,623 Alta Mere Dr,Fort Worth,TX,76114
2026,Street DT,Free Standing,32.548,-94.7268,3082 N. Eastman Road,Longview,TX,75605
2028,Mall,Food Court,33.6159,-117.8749,401 Newport Center Dr,Newport Beach,CA,92660
2029,Street DT,Free Standing,30.481,-84.2363,2247 Capital Circle Ne,Tallahassee,FL,32308
2030,Street Non-DT,End Cap,43.6325,-116.644,5210 Cleveland Blvd.,Caldwell,ID,83607
2033,Street DT,Free Standing,35.1882,-101.8667,2416 South Georgia Street,Amarillo,TX,79109
2034,Street Non-DT,In Line,18.4319,-66.0879,Pr2 Km. 2.2,Puerto Nuevo,PR,921
2035,University,Food Court,37.4242,-122.1709,459 Lagunita Dr.,Stanford,CA,94305
2036,Street Non-DT,End Cap,45.5537,-94.2078,"4011 W. Division St, Suite 2",Saint Cloud,MN,56301
2037,Stadium,Food Court,37.3329,-121.901,525 W. Santa Clara St.,San Jose,CA,95113
2038,Military,Food Court,34.6749,-77.3411,"Bldg 1231, Holcomb Blvd",Camp Lejeune,NC,28547
2039,Military,Food Court,32.6978,-117.2044,"Building 2017, Nasni,",San Diego,CA,92135
204,Mall,Food Court,38.5965,-89.9795,134 St Clair Square,Fairview Heights,IL,62208
2041,Street DT,Free Standing,33.5192,-101.9553,6311 82nd St,Lubbock,TX,79424
2042,Street Non-DT,End Cap,44.925,-92.9551,7455 Currell Blvd,Woodbury,MN,55125
2043,Mall,In Line,42.2431,-87.9499,122 Hawthorn Center Dr.,Vernon Hills,IL,60061
2044,Street Non-DT,End Cap,48.2327,-114.3281,150 Hutton Ranch Rd.,Kalispell,MT,59901
2045,Casino,End Cap,36.1087,-115.1721,3717 Las Vegas Blvd. South,Las Vegas,NV,89109
2046,Street Non-DT,End Cap,35.037,-85.1512,2260 Gunbarrel Road,Chattanooga,TN,37421
2047,Street DT,Free Standing,47.6572,-117.3368,5016 East Sprague Avenue,Spokane Valley,WA,99212
2048,Street DT,Free Standing,42.3614,-88.2665,2476 N. Richmond Road,Mchenry,IL,60050
2049,Street Non-DT,End Cap,37.5198,-122.2755,1050 El Camino Real,Belmont,CA,94002
205,Mall,Food Court,33.6421,-112.2252,7700 W Arrowhead Towne Ct,Glendale,AZ,85308
2051,Street DT,Free Standing,43.193,-88.1295,N96w17698 County Line Rd.,Germantown,WI,53022
2052,Street DT,Free Standing,41.644,-91.5539,1035 IA-1,Iowa City,IA,52246
2053,Street Non-DT,In Line,37.9514,-121.9565,5458 Ygnacio Valley Road,Concord,CA,94521
2054,Street Non-DT,End Cap,38.5942,-121.2853,10831 Olson Drive,Rancho Cordova,CA,95670
2055,Street DT,Free Standing,31.367,-110.9383,402 W Mariposa Rd,Nogales,AZ,85621
2056,Street DT,Free Standing,42.5911,-114.4806,1671 Washington St. North,Twin Falls,ID,83301
2057,Mall,Food Court,36.204,-86.6949,455 Opry Mills Dr,Nashville,TN,37214
2058,Street DT,Free Standing,41.7931,-88.1279,1123 E. Ogden Ave,Naperville,IL,60563
2059,Street DT,Free Standing,18.3708,-66.0771,Carretera 1 Esquina Calle Francisco Sein,San Juan,PR,926
2060,Street Non-DT,End Cap,34.0728,-117.3698,1605 S. Riverside Ave.,Rialto,CA,92376
2061,Store in Store,In Line,18.4067,-66.1648,501 W Main Ave,Bayamon,PR,961
2062,Street DT,Free Standing,29.9742,-95.6987,26230 Northwest Fwy,Cypress,TX,77429
2063,Store in Store,In Line,18.1419,-65.8073,"Km 77.6, Pr-3",Humacao,PR,791
2064,Store in Store,In Line,18.4678,-67.0225,3535 Military Avenue,Isabela,PR,662
2066,Street DT,Free Standing,37.4151,-77.6417,13340 Rittenhouse Drive,Midlothian,VA,23112
2067,Mall,Food Court,32.6802,-97.1291,3811 South Cooper Street,Arlington,TX,76015
2068,Street DT,Free Standing,45.7844,-108.556,1551 Grand Ave.,Billings,MT,59101
2069,Street DT,End Cap,33.9748,-117.5564,12530 Limonite Ave.,Mira Loma,CA,91752
207,Street Non-DT,End Cap,34.6898,-118.1733,44411 Valley Central Way,Lancaster,CA,93536
2071,Street Non-DT,End Cap,34.3435,-119.0802,545 W Harvard Blvd,Santa Paula,CA,93060
2074,Street DT,Free Standing,30.4816,-87.2142,1270 Airport Blvd,Pensacola,FL,32504
2078,Mall,Food Court,35.5247,-97.544,1901 Nw Expressway,Oklahoma City,OK,73118
2079,Street DT,End Cap,38.3136,-88.9426,4201 Broadway St.,Mount Vernon,IL,62864
2080,Street DT,End Cap,30.4186,-91.1413,3131 College Dr.,Baton Rouge,LA,70808
2081,Street DT,Free Standing,36.7504,-108.159,3544 East Main,Farmington,NM,87402
2082,Street Non-DT,In Line,38.0034,-122.5441,5800 Northgate Mall,San Rafael,CA,94903
2084,Street Non-DT,End Cap,39.1816,-77.2656,19847 Century Blvd,Germantown,MD,20874
2085,Street DT,Free Standing,32.0298,-102.1466,4505 N Midland Dr,Midland,TX,79707
2086,Street DT,Free Standing,39.9853,-104.8205,891 South Kuner Rd,Brighton,CO,80601
2087,Street DT,Free Standing,41.5512,-87.1762,6150 US-6,Portage,IN,46368
2088,Street DT,Free Standing,33.2292,-97.595,700 US-81,Decatur,TX,76234
2089,Street DT,Free Standing,35.141,-89.7963,585 N Germantown Pkwy,Memphis,TN,38018
2090,Street DT,Free Standing,35.7419,-86.941,2004 Crossings Circle,Spring Hill,TN,37174
2091,Street Non-DT,End Cap,32.6756,-117.0963,1115 Highland Ave.,National City,CA,91950
2092,Street DT,Free Standing,32.7344,-96.6171,12203 Lake June Rd,Balch Springs,TX,75180
2093,Street Non-DT,End Cap,34.078,-117.5578,9659 Milliken Ave.,Rancho Cucamonga,CA,91730
2094,Street DT,End Cap,27.612,-99.4646,2603 North East Bob Bullock Loop,Laredo,TX,78045
2095,Military,Food Court,38.9072,-77.0369,2024 Concessions Pentagon,Washington,DC,20310
2097,University,Food Court,37.2008,-93.2813,Missouri State University,Springfield,MO,65807
2098,Street Non-DT,Free Standing,45.4962,-122.4085,2402 Se Burnside Road,Gresham,OR,97080
2099,Street Non-DT,End Cap,45.5333,-122.5374,1462 Ne 122nd Ave.,Portland,OR,97230
2100,Street DT,Free Standing,35.159,-101.9207,4710 South Coulter Street,Amarillo,TX,79119
2101,Mall,End Cap,42.2403,-83.751,620 Briarwood Circle,Ann Arbor,MI,48108
2102,Street DT,Free Standing,38.5929,-89.9532,1504 W U.S. 50,O'Fallon,IL,62269
2104,Street DT,Free Standing,43.785,-88.4788,859 W. Johnson St.,Fond Du Lac,WI,54937
2105,Street DT,Free Standing,32.7325,-97.7928,1900 S Main St.,Weatherford,TX,76086
2106,University,Food Court,40.765,-111.8462,200 S. Central Campus Dr.,Salt Lake City,UT,84112
2107,Street DT,Free Standing,39.9845,-83.1503,1630 Hilliard Rome Rd,Columbus,OH,43228
2108,University,Food Court,30.6122,-96.3411,275 Joe Routt Blvd,College Station,TX,77840
2109,Mall,In Line,33.8496,-118.1404,500 Lakewood Center Mall,Lakewood,CA,90712
2110,Street DT,End Cap,40.6901,-74.2996,2704 Us-22,Union,NJ,7083
2111,Street DT,Free Standing,44.0738,-87.7036,4510 Calumet Ave.,Manitowoc,WI,54220
2112,Mall,Food Court,38.5042,-90.3284,18 South County Centerway,Saint Louis,MO,63129
2113,Street DT,Free Standing,38.0024,-84.5203,2433 Nicholasville Rd,Lexington,KY,40503
2114,Street DT,Free Standing,33.4815,-111.9257,2931 N. Scottsdale Road,Scottsdale,AZ,85251
2115,Street DT,Free Standing,29.5693,-98.3831,14072 Nacogdoches Rd,San Antonio,TX,78233
2116,Street DT,Free Standing,39.9949,-85.9282,13305 Tegler Drive,Noblesville,IN,46060
2117,Street DT,Free Standing,29.6232,-82.3771,3610 Sw Archer Road,Gainesville,FL,32608
2118,Street DT,Free Standing,39.8265,-105.0536,7165 Sheridan Blvd,Westminster,CO,80003
2119,Street DT,Free Standing,36.3802,-86.4637,707 Nashville Pike,Gallatin,TN,37066
2120,Street DT,Free Standing,40.2048,-105.1018,2524 Main St,Longmont,CO,80504
2121,Street DT,Free Standing,44.2443,-88.3514,N112 Stoneybrook Rd,Appleton,WI,54915
2122,Street DT,Free Standing,27.6803,-97.3736,6153 Saratoga Blvd,Corpus Christi,TX,78414
2123,Street DT,Free Standing,38.3263,-85.7651,1075 Veterans Parkway,Clarksville,IN,47129
2125,Street Non-DT,End Cap,38.8047,-90.3085,2399 N Hwy 67,Florissant,MO,63031
2126,Street Non-DT,End Cap,32.2579,-110.9432,2800 N. Campbell Ave.,Tucson,AZ,85719
2128,Street Non-DT,End Cap,47.6937,-117.3656,3901 N. Market Street,Spokane,WA,99207
2129,Mall,Food Court,47.7024,-117.4089,4750 North Division,Spokane,WA,99207
2130,University,Food Court,41.3774,-83.6408,806 Ridge St,Bowling Green,OH,43403
2131,University,Food Court,36.987,-86.4525,1509 Hilltop Dr,Bowling Green,KY,42101
2132,University,Food Court,31.5469,-97.1211,1311 S 5th St,Waco,TX,76706
2133,University,Food Court,44.3172,-96.7815,"1421 Student Union Lane, Box 2815b Usu Room 073",Brookings,SD,57006
2134,Street DT,Free Standing,41.7038,-86.1875,4906 Grape Rd.,Mishawaka,IN,46544
2135,Street Non-DT,End Cap,45.8278,-108.4702,1633 Main Street,Billings,MT,59105
2136,Street Non-DT,End Cap,38.1045,-122.5721,975 Diablo Ave,Novato,CA,94947
2137,Street Non-DT,End Cap,38.7811,-77.0777,"6307 Richmond Hwy, Suite G",Alexandria,VA,22306
2138,Street DT,Free Standing,32.8761,-80.0182,4924 Centre Pointe Dr,North Charleston,SC,29418
2139,Street Non-DT,End Cap,35.6663,-88.8593,1121 Vann Dr,Jackson,TN,38305
214,Mall,Food Court,38.9878,-76.5446,182 Annapolis Mall,Annapolis,MD,21401
2140,Street Non-DT,End Cap,38.6401,-121.4999,3571 N. Freeway Blvd.,Sacramento,CA,95834
2141,Street DT,Free Standing,44.0811,-123.0419,3264 Gateway Street,Springfield,OR,97477
2142,Street Non-DT,End Cap,33.8286,-117.8367,2318 N. Tustin St.,Orange,CA,92865
2143,Street DT,Free Standing,37.0999,-121.0154,13046 Hwy 33,Gustine,CA,95322
2145,Street DT,Free Standing,42.9488,-88.0086,5230 S 76th St,Greendale,WI,53129
2146,Street DT,Free Standing,38.7396,-104.7341,6316 S Us Hwy 85-87,Fountain,CO,80817
2147,Street DT,Free Standing,34.7484,-86.7733,8598 Hwy 72 West,Madison,AL,35758
2148,Street DT,Free Standing,42.9789,-87.9482,3606 South 27th Street,Milwaukee,WI,53221
2149,Street DT,Free Standing,36.0552,-94.1896,2109 W. Martin Luther King Blvd,Fayetteville,AR,72701
2150,University,Food Court,21.3,-157.8165,2560 Mccarthy Mall,Honolulu,HI,96822
2151,University,Food Court,36.8865,-76.3067,1200 Webb University Center,Norfolk,VA,23508
2152,Street Non-DT,End Cap,39.0324,-95.7615,"1920 S. Wanamaker Road, Suite 160",Topeka,KS,66604
2153,Street Non-DT,End Cap,42.4651,-92.3251,1503 E San Marnan Drive,Waterloo,IA,50702
2154,Street Non-DT,End Cap,47.5475,-122.0402,6150 E. Lake Sammamish Parkway Se,Issaquah,WA,98029
2155,Street Non-DT,End Cap,32.8611,-96.8588,9411 Webb Chapel Rd,Dallas,TX,75220
2156,Street DT,Free Standing,36.1425,-97.0522,2080 North Perkins Rd.,Stillwater,OK,74075
2157,Street Non-DT,End Cap,36.8366,-121.3896,1740 Airline Highway,Hollister,CA,95023
2158,Street DT,Free Standing,41.1377,-112.0644,1649 North 2000 West,Clinton,UT,84015
2159,Street DT,Free Standing,38.8156,-90.877,1985 Wentzville Pkwy,Wentzville,MO,63385
216,Mall,Food Court,37.3208,-120.4848,710 Merced Mall,Merced,CA,95340
2161,Street DT,Free Standing,42.7185,-87.845,5417 Washington Ave,Racine,WI,53406
2162,Street DT,Free Standing,44.0252,-116.9399,1771 E. Idaho Ave.,Ontario,OR,97914
2165,Military,Food Court,34.9227,-117.9082,203 West Popson Ave.,Edwards,CA,93524
2166,CBD,Food Court,40.4574,-88.9567,3 State Farm Plaza South,Bloomington,IL,61791
2167,University,Food Court,48.7378,-122.4868,"109 Eden's Hall, 516 High Street",Bellingham,WA,98225
2168,Military,Food Court,36.8017,-76.0105,1449 Tomcat Blvd,Virginia Beach,VA,23460
2169,Store in Store,In Line,18.4131,-66.2544,"Pr 2, Int. 165",Toa Baja,PR,949
2170,Mall,Food Court,38.6033,-90.4465,188 West County Center,Des Peres,MO,63131
2171,Street DT,Free Standing,36.3116,-94.1799,2004a South Promenade Blvd,Rogers,AR,72758
2172,Street Non-DT,End Cap,34.1041,-118.3304,1803 N. Cahuenga Blvd.,Hollywood,CA,90028
2173,Street DT,Free Standing,44.2612,-88.4603,3641 W. College Av,Appleton,WI,54914
2174,Street Non-DT,Free Standing,44.5858,-123.257,1822 Nw 9th St.,Corvallis,OR,97330
2175,Street Non-DT,End Cap,34.0935,-117.6696,140 South Mountain Ave,Upland,CA,91786
2176,Street DT,Free Standing,29.8288,-95.3788,19 E. Crosstimbers St,Houston,TX,77022
2177,Street Non-DT,Free Standing,21.2841,-157.8139,890 Kapahulu Avenue,Honolulu,HI,96816
2178,Street DT,Free Standing,38.2272,-85.5783,1232 S. Hurstbourne Pkwy,Louisville,KY,40222
2179,Store in Store,In Line,18.4471,-66.0764,701 Rh Todd Ave,San Juan,PR,907
2181,Street DT,Free Standing,35.0459,-89.6798,540 W. Poplar Ave,Collierville,TN,38017
2182,Street DT,Free Standing,35.0494,-89.8105,7579 Winchester Road,Memphis,TN,38125
2183,Street DT,Free Standing,31.8977,-102.3353,4306 John Ben Shepperd Pkwy,Odessa,TX,79762
2184,Street Non-DT,End Cap,21.3269,-158.0215,91-1061 Keaunui Drive,Ewa Beach,HI,96706
2185,Military,Food Court,39.0021,-77.0904,"Building 82, 8901 Wisconsin Ave.",Bethesda,MD,20889
2186,University,Food Court,28.064,-82.4139,"4103 Usf Cedar Cir, Marshall Student Center",Tampa,FL,33620
2187,University,Food Court,43.6008,-116.1995,1910 University Dr.,Boise,ID,83725
2189,Street DT,Free Standing,32.9237,-96.8813,13110 Josey Lane,Farmers Branch,TX,75234
219,Street Non-DT,End Cap,34.2357,-118.5348,18427-d Nordhoff St,Northridge,CA,91325
2190,Street Non-DT,In Line,40.8156,-96.7019,"1317 Q Street, Suite 140",Lincoln,NE,68508
2191,Street DT,Free Standing,29.9133,-95.4833,12949 Tomball Pkwy,Houston,TX,77086
2192,Street Non-DT,End Cap,37.464,-121.1427,1040 Sperry Ave.,Patterson,CA,95363
2194,Street DT,Free Standing,32.4791,-99.6951,1749 Hwy 351,Abilene,TX,79601
2195,Street DT,Free Standing,36.0513,-96.0054,7784 South Olympia Ave.,Tulsa,OK,74132
2196,Street DT,Free Standing,29.6592,-82.4068,710 Nw 60th Street,Gainesville,FL,32607
2197,Street Non-DT,End Cap,40.067,-85.652,4688 S. Scatterfield Rd.,Anderson,IN,46013
2198,Theme Park,Free Standing,39.7502,-105.011,2000 Elitch Circle,Denver,CO,80204
2199,Street DT,Free Standing,35.3914,-97.5101,116 E. I-240 Service Rd.,Oklahoma City,OK,73149
2200,Street DT,Free Standing,18.3818,-65.964,"Pr #3, Km 9.6",Carolina,PR,979
2201,Street Non-DT,End Cap,41.672,-86.8931,5246 Franklin St,Michigan City,IN,46360
2203,Street DT,Free Standing,34.2008,-110.0183,5301 S. White Mountain Road,Show Low,AZ,85901
2204,Street DT,Free Standing,33.5936,-101.87,313 University Ave.,Lubbock,TX,79415
2205,Street DT,Free Standing,38.2325,-104.6628,2001 S. Pueblo Blvd.,Pueblo,CO,81005
2206,Street Non-DT,End Cap,32.285,-106.7513,1400 University Ave.,Las Cruces,NM,88001
2207,Mall,Food Court,39.2156,-76.8612,The Mall Of Columbia,Columbia,MD,21044
2208,Street DT,Free Standing,26.1703,-97.9905,904 N. Texas Blvd.,Weslaco,TX,78596
2210,Street Non-DT,End Cap,39.0112,-84.6469,6805 Houston Road,Florence,KY,41042
2212,Street Non-DT,End Cap,37.6991,-122.4821,701 Westlake Mall,Daly City,CA,94015
2213,Street Non-DT,End Cap,21.4522,-158.0056,95-1249 Meheula Parkway,Mililani,HI,96789
2214,Street DT,Free Standing,39.4283,-87.4145,3340 South Hwy 41,Terre Haute,IN,47802
2215,Street DT,Free Standing,40.2184,-85.4394,4605 West Clara Lane,Muncie,IN,47304
2216,Street DT,Free Standing,29.3809,-98.6393,334 Valley Hi Drive,San Antonio,TX,78227
2217,Street DT,Free Standing,44.1673,-93.9561,1810 Madison Ave,Mankato,MN,56001
2218,Street Non-DT,End Cap,33.9526,-118.1838,4801 Firestone Blvd.,South Gate,CA,90280
222,Mall,Food Court,41.8395,-88.0072,203 Yorktown,Lombard,IL,60148
2222,Military,Food Court,36.2606,-119.9109,"796 Reeves Blvd., Building 295-b",Lemoore,CA,93246
2225,Military,Food Court,30.3502,-87.269,250 Saufley Street #630,Pensacola,FL,32508
2226,Mall,Food Court,48.786,-122.4907,One Bellis Fair Parkway,Bellingham,WA,98226
2227,Mall,Food Court,39.0241,-77.146,7101 Democracy Blvd,Bethesda,MD,20817
2228,Street DT,Free Standing,39.6142,-104.8148,5670 S Chambers Rd,Aurora,CO,80015
2229,Street DT,Free Standing,33.8794,-98.5406,3164 Lawrence Rd,Wichita Falls,TX,76308
2230,Street DT,Free Standing,33.4079,-111.9258,908 E. Broadway Ave.,Tempe,AZ,85282
2231,University,Food Court,33.8625,-118.2545,1000 E. Victoria Avenue,Carson,CA,90747
2232,Mall,End Cap,36.0682,-115.1786,6587 Las Vegas Blvd South,Las Vegas,NV,89119
2233,Street DT,Free Standing,32.9361,-80.0393,7379 Rivers Ave,Charleston,SC,29406
2234,Street DT,Free Standing,42.7224,-88.996,3377 Milton Ave.,Janesville,WI,53545
2235,Street DT,Free Standing,41.2601,-96.0217,7052 Dodge St,Omaha,NE,68132
2236,Street DT,Free Standing,45.0586,-93.3184,1520 Shingle Creek Crossing,Brooklyn Center,MN,55430
2237,Street DT,Free Standing,38.6126,-76.9282,1100 Smallwood Dr West,Waldorf,MD,20603
2238,Street DT,Free Standing,35.6135,-97.567,14040 N. May Ave.,Oklahoma City,OK,73134
2239,Airport,Food Court,29.9884,-95.3386,3100 N. Terminal Road #24,Houston,TX,77032
225,Mall,Food Court,33.6026,-111.9835,4550 E. Cactus Rd #cp-102,Phoenix,AZ,85032
2250,Street Non-DT,End Cap,38.9242,-95.2599,3310 Iowa St,Lawrence,KS,66046
2251,Street DT,Free Standing,40.6694,-89.5829,111 Spinder Drive,East Peoria,IL,61611
2252,Airport,Food Court,33.9428,-118.4093,Tom Bradley Terminal West,Los Angeles,CA,90044
2253,Street DT,Free Standing,40.9262,-98.3819,960 Allen Drive,Grand Island,NE,68803
2254,Street Non-DT,End Cap,39.7642,-104.7727,3425 Salida Street,Aurora,CO,80011
2255,Military,Food Court,34.1476,-119.1931,130 23rd Ave. Building 2,Port Hueneme,CA,93043
2258,Street DT,Free Standing,29.6496,-95.1609,5230 Fairmont Parkway,Pasadena,TX,77505
2259,Street DT,Free Standing,37.0443,-76.3903,2031 Coliseum Dr,Hampton,VA,23666
226,Street Non-DT,End Cap,32.7656,-117.0253,8011 University Ave,La Mesa,CA,91941
2260,Street DT,Free Standing,34.6297,-98.4922,1936 Nw 82nd Street,Lawton,OK,73505
2261,Street DT,Free Standing,46.6161,-112.014,3075 N. Sanders St.,Helena,MT,59601
2263,Street DT,Free Standing,36.7632,-76.2514,1220 N Battlefield Blvd,Chesapeake,VA,23320
2264,University,Food Court,46.8922,-96.8014,1340 Administration Ave.,Fargo,ND,58102
2265,Street DT,Free Standing,39.638,-105.0839,7850 W Quincy Ave,Littleton,CO,80123
2266,Street DT,Free Standing,32.5324,-96.8187,102 E.ovilla Rd,Red Oak,TX,75154
2267,Street Non-DT,In Line,37.7785,-121.9687,3141 Crow Canyon Pl.,San Ramon,CA,94583
2268,Street DT,Free Standing,43.491,-112.0515,720 South Utah Ave.,Idaho Falls,ID,83402
2269,Street DT,Free Standing,17.9983,-66.6405,3305 Baramaya Avenue,Ponce,PR,728
227,Airport,Food Court,39.854,-104.6735,8900 Pena Blvd,Denver,CO,80249
2270,Street DT,Free Standing,40.3886,-111.9171,1413 N. Redwood Rd.,Saratoga Springs,UT,84045
2271,Street DT,Free Standing,36.01,-95.8859,10535 S. Memorial Dr,Tulsa,OK,74133
2273,Street DT,Free Standing,38.0055,-121.8348,1953 Auto Center Dr,Antioch,CA,94509
2274,Mall,Food Court,33.8324,-118.3476,3525 Carson Street,Torrance,CA,90503
2275,Street DT,Free Standing,34.4248,-117.3726,13307 Main St.,Hesperia,CA,92345
2276,Street DT,Free Standing,32.772,-115.5525,2380 S. 4th Street,El Centro,CA,92243
2277,Street Non-DT,End Cap,37.3711,-121.8448,361 N. Capitol Ave,San Jose,CA,95132
2278,Street DT,Free Standing,41.7234,-85.9735,2719 Cassopolis St,Elkhart,IN,46514
2280,Street DT,Free Standing,41.3157,-96.0244,6228 N 72nd St,Omaha,NE,68134
2281,Street DT,End Cap,31.8356,-106.5476,6900 N. Mesa St,El Paso,TX,79912
2282,Street DT,Free Standing,37.0729,-94.4773,1531 S Rangeline Rd,Joplin,MO,64804
2283,Street Non-DT,End Cap,30.5152,-86.4611,1352 E John Sims Pkwy,Niceville,FL,32578
2285,Street Non-DT,End Cap,38.5526,-90.4076,10722 Sunset Hills Plaza,Saint Louis,MO,63127
2286,Street DT,Free Standing,27.7266,-97.3817,4119 S. Staples,Corpus Christi,TX,78411
2287,Street Non-DT,End Cap,33.6525,-117.6483,27670-b Santa Margarita Parkway,Mission Viejo,CA,92691
2288,Street Non-DT,End Cap,39.3036,-84.316,9345 Mason Montgomery Rd,Mason,OH,45040
2289,Street DT,Free Standing,41.2618,-85.84,1170 Lake City Hwy,Warsaw,IN,46582
229,Mall,In Line,34.4186,-119.7002,605 Paseo Nuevo,Santa Barbara,CA,93101
2290,Street DT,Free Standing,31.1202,-97.8657,208 Robert Griffin Iii Dr,Copperas Cove,TX,76522
2291,Street Non-DT,End Cap,34.4687,-93.0695,1384 Higdon Ferry,Hot Springs National Park,AR,71913
2292,Street DT,Free Standing,31.3021,-94.7278,2134 S 1st St,Lufkin,TX,75904
2294,Street DT,Free Standing,44.0957,-93.2517,1115 Frontage Road West,Owatonna,MN,55060
2295,Street DT,Free Standing,34.0222,-80.9561,5260 Forest Dr,Columbia,SC,29206
2297,Street DT,End Cap,32.5417,-84.9504,5295 Whittlesey Blvd,Columbus,GA,31909
2298,Street DT,Free Standing,43.4729,-83.9761,4505 Bay Road,Saginaw,MI,48601
2299,Street DT,Free Standing,34.0346,-117.7579,751 Rio Rancho Rd.,Pomona,CA,91766
