Column 1,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,name 2,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name,state_name 2,Walk Score,Bike Score
4624,27577,3.5,$,12,35.5061726,-78.3216519,Chipotle,0,1781,25330,41.4,46508,21884,4465,760,SMITHFIELD,NC,South,34,35
4625,28405,3,$,21,34.2426083,-77.8283732,Chipotle,0,1783,32330,40.7,54544,32719,5569,959,WILMINGTON,NC,South,55,63
4626,27103,3,$,63,36.0692954,-80.2981296,Chipotle,0,1784,34993,36.4,49623,31035,5856,1249,WINSTON SALEM,NC,South,47,38
4627,27103,2.5,$$,40,36.068571,-80.305964,Red Lobster,2,454,34993,36.4,49623,31035,5856,1249,WINSTON SALEM,NC,South,48,32
4628,28590,3.5,$,8,35.5514663,-77.4051276,Chipotle,0,1785,24613,38.2,65594,34927,2747,497,WINTERVILLE,NC,South,53,42
4629,44304,3,$,13,41.0729236,-81.5134468,Chipotle,0,1788,5028,21,19336,12519,2070,144,AKRON,OH,Midwest,87,61
4630,44303,3,$,15,41.097093,-81.5439543,Chipotle,0,1789,7766,46.4,58007,40444,928,187,AKRON,OH,Midwest,85,61
4631,44221,3.5,$,22,41.1195755,-81.479439,Chipotle,0,1790,29154,37.5,52921,27392,3143,583,CUYAHOGA FALLS,OH,Midwest,66,48
4632,44312,2.5,$,34,40.9827893,-81.4938994,Chipotle,0,1791,31064,43.1,49665,26460,2815,966,AKRON,OH,Midwest,38,34
4633,44312,1,,2,41.0280864,-81.4616355,Chipotle,0,1794,31064,43.1,49665,26460,2815,966,AKRON,OH,Midwest,23,34
4634,44333,3,$,28,41.1353932,-81.6377671,Chipotle,0,1792,18778,46.6,84428,49696,956,295,AKRON,OH,Midwest,61,48
4635,44333,2.5,$$,32,41.136396,-81.640329,Red Lobster,2,456,18778,46.6,84428,49696,956,295,AKRON,OH,Midwest,63,47
4636,44203,1.5,$,10,41.009872,-81.5893715,Chipotle,0,1795,40442,42.2,49555,25541,5145,1319,BARBERTON,OH,Midwest,73,48
4637,44224,2,$,17,41.1560945,-81.4058201,Chipotle,0,1797,39564,39.3,72122,37110,2309,699,STOW,OH,Midwest,51,41
4638,44224,3,$$,43,41.162537,-81.474183,Red Lobster,2,471,39564,39.3,72122,37110,2309,699,STOW,OH,Midwest,47,45
4639,44685,2.5,,3,40.9588459,-81.4639707,Chipotle,0,1799,27842,42.5,81070,35192,1920,523,UNIONTOWN,OH,Midwest,50,41
4640,44601,3.5,$,9,40.9013978,-81.1289906,Chipotle,0,1800,34740,40,44083,23565,6065,1088,ALLIANCE,OH,Midwest,60,44
4641,45102,2.5,$,19,39.047268,-84.2468155,Chipotle,0,1801,22397,39.7,62686,29848,1973,532,AMELIA,OH,Midwest,46,39
4642,44001,3,$,28,41.4169365,-82.2083784,Chipotle,0,1802,21130,48.8,65328,31761,1740,611,AMHERST,OH,Midwest,59,35
4643,45255,2.5,$,33,39.0721912,-84.3122554,Chipotle,0,1803,21767,42,73061,41199,1617,460,CINCINNATI,OH,Midwest,66,48
4644,45255,2.5,$,9,39.073006,-84.3462917,Chipotle,0,1804,21767,42,73061,41199,1617,460,CINCINNATI,OH,Midwest,70,50
4645,45227,3,$,27,39.1430804,-84.3873114,Chipotle,0,1805,18391,36.2,52996,36662,2894,354,CINCINNATI,OH,Midwest,77,39
4646,45209,2,$,76,39.1453182,-84.4318671,Chipotle,0,1806,11082,31.5,67431,47044,1140,313,CINCINNATI,OH,Midwest,86,54
4647,45245,3,$,22,39.0928644,-84.2637821,Chipotle,0,1807,20800,40.2,63841,34671,1890,245,CINCINNATI,OH,Midwest,63,42
4648,45245,3,$$,31,39.066047,-84.294467,Red Lobster,2,463,20800,40.2,63841,34671,1890,245,CINCINNATI,OH,Midwest,43,31
4649,45236,1.5,$,35,39.2040821,-84.3681622,Chipotle,0,1808,24486,41.3,60722,36822,1930,560,CINCINNATI,OH,Midwest,49,30
4650,45236,1.5,$,35,39.2019676,-84.3772245,Chipotle,0,1810,24486,41.3,60722,36822,1930,560,CINCINNATI,OH,Midwest,67,52
4651,45236,2.5,$$,76,39.205548,-84.366475,Red Lobster,2,464,24486,41.3,60722,36822,1930,560,CINCINNATI,OH,Midwest,57,29
4652,45212,2.5,$,65,39.1571681,-84.4576647,Chipotle,0,1809,22529,32.9,44770,28797,4500,661,CINCINNATI,OH,Midwest,90,51
4653,44805,3,$,5,40.8602661,-82.271149,Chipotle,0,1811,32833,38.3,51875,26155,3447,540,ASHLAND,OH,Midwest,42,39
4654,44004,2.5,,3,41.8774014,-80.7580821,Chipotle,0,1812,31474,42.5,37933,21800,8320,1113,ASHTABULA,OH,Midwest,43,38
4655,44004,3,$$$,10,41.877819,-80.757052,Red Lobster,2,457,31474,42.5,37933,21800,8320,1113,ASHTABULA,OH,Midwest,40,33
4656,45701,3,$,25,39.3279615,-82.1015846,Chipotle,0,1813,35704,22.3,36848,19573,10007,1422,ATHENS,OH,Midwest,90,68
4657,44515,2,$,21,41.0985134,-80.7661274,Chipotle,0,1814,26662,42.8,46661,25946,3291,802,YOUNGSTOWN,OH,Midwest,45,40
4658,45431,3,$,32,39.7709571,-84.052992,Chipotle,0,1816,28084,33.7,63263,35731,3397,494,DAYTON,OH,Midwest,51,67
4659,45431,3,$$,33,39.771364,-84.052727,Red Lobster,2,459,28084,33.7,63263,35731,3397,494,DAYTON,OH,Midwest,51,67
4660,45324,2.5,$,11,39.7761709,-84.0753017,Chipotle,0,1817,41029,31.8,49569,26515,8054,1553,FAIRBORN,OH,Midwest,57,62
4661,45409,2,$,42,39.7416052,-84.1825953,Chipotle,0,1819,15593,21,63810,18585,1358,639,DAYTON,OH,Midwest,79,75
4662,45459,3.5,$,24,39.6522567,-84.1093926,Chipotle,0,1820,26979,49.5,72292,46295,1324,338,DAYTON,OH,Midwest,44,55
4663,45459,3,$,19,39.6288386,-84.1892202,Chipotle,0,1897,26979,49.5,72292,46295,1324,338,DAYTON,OH,Midwest,70,47
4664,45414,3,$,18,39.8455692,-84.1928028,Chipotle,0,1821,20403,41.4,41316,27276,4106,1120,DAYTON,OH,Midwest,38,42
4665,45414,3,$$,28,39.842561,-84.191586,Red Lobster,2,472,20403,41.4,41316,27276,4106,1120,DAYTON,OH,Midwest,38,37
4666,45415,2,$,22,39.8583256,-84.2776738,Chipotle,0,1822,13519,43.4,60867,31465,1332,423,DAYTON,OH,Midwest,43,42
4667,43311,5,$,9,40.3373175,-83.761582,Chipotle,0,1823,18946,36,55232,26503,2702,548,BELLEFONTAINE,OH,Midwest,54,42
4668,43311,5,$,9,40.334886,-83.762248,Chipotle,0,1824,18946,36,55232,26503,2702,548,BELLEFONTAINE,OH,Midwest,55,40
4669,43311,5,$,9,40.3393521,-83.7624814,Chipotle,0,1826,18946,36,55232,26503,2702,548,BELLEFONTAINE,OH,Midwest,49,41
4670,43040,3,$,33,40.2367197,-83.3501015,Chipotle,0,1825,34169,36.8,75238,31164,2001,451,MARYSVILLE,OH,Midwest,41,57
4671,45365,5,$,9,40.2871388,-84.184474,Chipotle,0,1827,30232,38.9,56513,27867,3456,791,SIDNEY,OH,Midwest,58,43
4672,43209,2.5,$,49,39.9573518,-82.9324261,Chipotle,0,1828,28516,35.6,59464,42820,3107,824,COLUMBUS,OH,Midwest,87,56
4673,45241,2.5,$,33,39.271805,-84.3762919,Chipotle,0,1829,24366,46.4,83568,44283,1748,273,CINCINNATI,OH,Midwest,39,39
4674,45241,2,$,34,39.2532404,-84.4262592,Chipotle,0,1830,24366,46.4,83568,44283,1748,273,CINCINNATI,OH,Midwest,46,47
4675,45241,3.5,$,12,39.2926188,-84.3926437,Chipotle,0,1831,24366,46.4,83568,44283,1748,273,CINCINNATI,OH,Midwest,59,58
4676,44406,3,$,9,41.0251479,-80.7357362,Chipotle,0,1833,21749,48,76353,43677,1279,225,CANFIELD,OH,Midwest,43,35
4677,44503,3.5,,3,41.1034743,-80.6466776,Chipotle,0,1834,1130,48.7,9570,11712,404,53,YOUNGSTOWN,OH,Midwest,76,42
4678,43402,2.5,$,43,41.373947,-83.624638,Chipotle,0,1835,32259,27,44008,27718,8836,824,BOWLING GREEN,OH,Midwest,54,56
4679,44141,2,$,17,41.3140926,-81.654662,Chipotle,0,1836,13830,48.6,105398,50313,706,399,BRECKSVILLE,OH,Midwest,45,25
4680,44144,2.5,$,49,41.4231214,-81.7593657,Chipotle,0,1837,21697,40.7,46873,25108,3326,854,CLEVELAND,OH,Midwest,48,41
4681,44212,3,$,20,41.2378129,-81.8068498,Chipotle,0,1838,44380,39.9,70818,32608,2878,761,BRUNSWICK,OH,Midwest,66,45
4682,44136,3,$,34,41.3062262,-81.8345167,Chipotle,0,1839,25776,44.9,80148,42284,1415,822,STRONGSVILLE,OH,Midwest,57,47
4683,44136,2,$,12,41.3096476,-81.81972,Chipotle,0,1840,25776,44.9,80148,42284,1415,822,STRONGSVILLE,OH,Midwest,48,38
4684,44136,3,$$,29,41.311557,-81.820997,Red Lobster,2,475,25776,44.9,80148,42284,1415,822,STRONGSVILLE,OH,Midwest,46,42
4685,44256,3.5,$,22,41.1505437,-81.8638344,Chipotle,0,1841,62916,42.2,78924,38406,4009,1006,MEDINA,OH,Midwest,76,56
4686,44256,4,$,7,41.1357364,-81.7979243,Chipotle,0,1842,62916,42.2,78924,38406,4009,1006,MEDINA,OH,Midwest,37,30
4687,43725,3,$,14,39.9969072,-81.5752377,Chipotle,0,1843,19592,42.6,39859,23494,4730,544,CAMBRIDGE,OH,Midwest,29,35
4688,43110,2,$,51,39.8548429,-82.8250884,Chipotle,0,1844,38817,32.9,67119,31385,3439,876,CANAL WINCHESTER,OH,Midwest,54,47
4689,44708,3,$,22,40.795721,-81.4247484,Chipotle,0,1845,25541,43.6,52607,32271,3310,930,CANTON,OH,Midwest,74,61
4690,44718,3,$,25,40.855221,-81.4329188,Chipotle,0,1846,11895,47,69882,45154,863,211,CANTON,OH,Midwest,57,50
4691,44718,3,$$,28,40.856068,-81.433846,Red Lobster,2,460,11895,47,69882,45154,863,211,CANTON,OH,Midwest,57,50
4692,44647,2.5,$,8,40.7957914,-81.5273315,Chipotle,0,1848,19172,43.1,50966,24879,2226,590,MASSILLON,OH,Midwest,73,73
4693,45601,3.5,$,18,39.3616193,-82.9769905,Chipotle,0,1849,56753,40.6,47427,23422,9121,1643,CHILLICOTHE,OH,Midwest,41,38
4694,45601,3.5,$$,14,39.359103,-82.975693,Red Lobster,2,461,56753,40.6,47427,23422,9121,1643,CHILLICOTHE,OH,Midwest,42,38
4695,45231,2.5,$,38,39.21947,-84.5186505,Chipotle,0,1850,40071,40.3,53863,27031,5709,1323,CINCINNATI,OH,Midwest,63,40
4696,45251,2,$,38,39.2430899,-84.5940828,Chipotle,0,1851,22502,39.2,62691,30061,1881,591,CINCINNATI,OH,Midwest,74,49
4697,45251,2.5,$$,40,39.249607,-84.595955,Red Lobster,2,465,22502,39.2,62691,30061,1881,591,CINCINNATI,OH,Midwest,74,49
4698,45247,2.5,$,27,39.1910566,-84.6564668,Chipotle,0,1852,22544,45.7,71790,40125,1443,430,CINCINNATI,OH,Midwest,54,19
4699,45240,2.5,$,18,39.3030642,-84.5227625,Chipotle,0,1853,27161,36.2,59281,27431,4161,608,CINCINNATI,OH,Midwest,45,40
4700,45240,3,$$,56,39.302603,-84.522908,Red Lobster,2,462,27161,36.2,59281,27431,4161,608,CINCINNATI,OH,Midwest,45,40
4701,45246,3.5,$,9,39.2897279,-84.466229,Chipotle,0,1854,14206,42.2,56086,34719,2329,378,CINCINNATI,OH,Midwest,44,39
4702,44114,2.5,$,65,41.4993994,-81.6916768,Chipotle,0,1856,6567,34.3,25757,31168,2831,484,CLEVELAND,OH,Midwest,92,64
4703,44111,2.5,$,50,41.4502489,-81.8140882,Chipotle,0,1857,42821,37.8,41944,23610,9179,2108,CLEVELAND,OH,Midwest,78,50
4704,44106,1.5,$,73,41.5097942,-81.6039616,Chipotle,0,1858,25752,28.3,26310,25707,7886,1382,CLEVELAND,OH,Midwest,86,66
4705,44102,3.5,$,11,41.4876842,-81.7685786,Chipotle,0,1860,45514,34.4,30538,20185,16668,2226,CLEVELAND,OH,Midwest,80,65
4706,44107,3,$,58,41.4847691,-81.8011579,Chipotle,0,1861,50666,35.1,51405,34658,7158,1528,LAKEWOOD,OH,Midwest,87,61
4707,44123,1.5,$,14,41.609881,-81.525957,Chipotle,0,1862,16515,40.2,40583,24578,3082,890,EUCLID,OH,Midwest,79,57
4708,44125,2.5,$,26,41.409488,-81.6163373,Chipotle,0,1863,27939,40.6,45474,24487,4381,1250,CLEVELAND,OH,Midwest,46,43
4709,44118,1.5,$,78,41.5017244,-81.5383753,Chipotle,0,1865,38833,33.3,62622,36933,5636,1197,CLEVELAND,OH,Midwest,76,50
4710,44130,2.5,$,59,41.3714984,-81.8264571,Chipotle,0,1866,49787,44.1,55182,30059,3977,1268,CLEVELAND,OH,Midwest,48,68
4711,44134,2,$,13,41.3619055,-81.6855199,Chipotle,0,1868,37533,43.4,54113,28025,3197,1263,CLEVELAND,OH,Midwest,66,47
4712,44131,2.5,$,51,41.3962699,-81.6419533,Chipotle,0,1869,20532,49.9,85625,42096,910,412,INDEPENDENCE,OH,Midwest,36,40
4713,44122,1.5,$,60,41.4481815,-81.4958495,Chipotle,0,1870,33342,44.2,80475,54284,2730,742,BEACHWOOD,OH,Midwest,33,34
4714,44122,2,$,34,41.4634956,-81.481147,Chipotle,0,1973,33342,44.2,80475,54284,2730,742,BEACHWOOD,OH,Midwest,59,48
4715,44122,2.5,$$,73,41.459639,-81.487483,Red Lobster,2,458,33342,44.2,80475,54284,2730,742,BEACHWOOD,OH,Midwest,46,46
4716,44070,2.5,$,30,41.4181924,-81.9163532,Chipotle,0,1871,31847,44.9,63745,32114,2612,754,NORTH OLMSTED,OH,Midwest,71,49
4717,44070,3,$$,57,41.418315,-81.904746,Red Lobster,2,487,31847,44.9,63745,32114,2612,754,NORTH OLMSTED,OH,Midwest,60,52
4718,44145,2.5,$,7,41.4645757,-81.9516225,Chipotle,0,1872,32378,46.8,83434,49889,1633,663,WESTLAKE,OH,Midwest,65,50
4719,44067,2,$,56,41.312524,-81.5230513,Chipotle,0,1873,20470,45.9,76846,38463,890,472,NORTHFIELD,OH,Midwest,54,41
4720,43215,2,$,97,39.9520568,-82.9984294,Chipotle,0,1874,14440,31,61332,58500,2646,336,COLUMBUS,OH,Midwest,91,78
4721,43215,3,$,30,39.9699415,-83.0043273,Chipotle,0,1879,14440,31,61332,58500,2646,336,COLUMBUS,OH,Midwest,87,82
4722,43229,2,$,33,40.0597481,-82.9689988,Chipotle,0,1878,53693,33.2,44053,21214,11016,1695,COLUMBUS,OH,Midwest,81,52
4723,43229,2.5,$,29,40.0873298,-82.9655095,Chipotle,0,1882,53693,33.2,44053,21214,11016,1695,COLUMBUS,OH,Midwest,75,55
4724,43229,2,$$,45,40.086347,-82.972826,Red Lobster,2,469,53693,33.2,44053,21214,11016,1695,COLUMBUS,OH,Midwest,66,58
4725,43214,3,$,57,40.0625861,-83.0412086,Chipotle,0,1883,26229,40.5,70885,43505,2629,409,COLUMBUS,OH,Midwest,74,51
4726,43214,3,$,58,40.0539625,-83.0202702,Chipotle,0,1888,26229,40.5,70885,43505,2629,409,COLUMBUS,OH,Midwest,73,76
4727,43235,2.5,$,74,40.1021036,-83.0905358,Chipotle,0,1886,42673,36.7,76250,43243,2965,711,COLUMBUS,OH,Midwest,65,48
4728,43235,3,$,10,40.1177493,-83.0101284,Chipotle,0,1889,42673,36.7,76250,43243,2965,711,COLUMBUS,OH,Midwest,34,38
4729,43207,3,$,8,39.8679116,-82.9365849,Chipotle,0,1891,47265,36.8,43839,21048,10901,2091,COLUMBUS,OH,Midwest,30,29
4730,43147,2,$,21,39.9156047,-82.7809152,Chipotle,0,1892,41000,37,99602,38377,1248,811,PICKERINGTON,OH,Midwest,66,46
4731,44410,3.5,,2,41.2775502,-80.7741294,Chipotle,0,1893,16702,48.8,61012,33882,1515,300,CORTLAND,OH,Midwest,42,36
4732,44484,3,$,23,41.2175495,-80.7411911,Chipotle,0,1894,21804,44.7,49991,32734,3586,492,WARREN,OH,Midwest,44,31
4733,45424,2.5,$,31,39.8656141,-84.1385892,Chipotle,0,1895,50804,38.1,64071,28924,5261,1454,DAYTON,OH,Midwest,65,43
4734,45429,2.5,$,17,39.6847561,-84.1682012,Chipotle,0,1896,25740,44.2,64461,40071,2428,603,DAYTON,OH,Midwest,75,52
4735,45342,2.5,$,16,39.5970121,-84.2314135,Chipotle,0,1898,36659,39.3,60478,33143,4493,1054,MIAMISBURG,OH,Midwest,44,65
4736,45342,3,$$,40,39.6314871,-84.2250014,Red Lobster,2,473,36659,39.3,60478,33143,4493,1054,MIAMISBURG,OH,Midwest,48,41
4737,43015,2,$,45,40.2681558,-83.0710609,Chipotle,0,1899,55462,36.3,75359,33835,3873,798,DELAWARE,OH,Midwest,42,35
4738,43065,2.5,$,41,40.1649983,-83.0207788,Chipotle,0,1900,42782,39.3,133496,57054,941,643,POWELL,OH,Midwest,50,43
4739,43065,2,$,43,40.1565475,-83.0904803,Chipotle,0,1904,42782,39.3,133496,57054,941,643,POWELL,OH,Midwest,72,77
4740,43017,2,$,71,40.0768802,-83.131494,Chipotle,0,1901,40649,38.6,104566,54883,2296,767,DUBLIN,OH,Midwest,43,42
4741,43017,3,$,30,40.104,-83.157366,Chipotle,0,1902,40649,38.6,104566,54883,2296,767,DUBLIN,OH,Midwest,56,70
4742,43017,2.5,$$,77,40.0902652,-83.0922592,Red Lobster,2,470,40649,38.6,104566,54883,2296,767,DUBLIN,OH,Midwest,69,50
4743,43221,3,$,51,40.0204531,-83.0604357,Chipotle,0,1903,32913,38,93878,55516,1495,535,COLUMBUS,OH,Midwest,67,56
4744,43026,2.5,$,41,40.0296138,-83.116144,Chipotle,0,1905,62169,35.3,86032,39083,4483,982,HILLIARD,OH,Midwest,42,44
4745,43026,2,$,78,39.9891776,-83.1521863,Chipotle,0,1922,62169,35.3,86032,39083,4483,982,HILLIARD,OH,Midwest,76,59
4746,43212,2,$,168,39.9889199,-83.0412054,Chipotle,0,1906,21350,30.4,65199,53569,2163,231,COLUMBUS,OH,Midwest,92,78
4747,44035,3,$,11,41.3970033,-82.1065342,Chipotle,0,1907,63318,40.5,46110,25232,12844,2268,ELYRIA,OH,Midwest,58,46
4748,44035,2.5,,3,41.4245054,-82.0780565,Chipotle,0,1964,63318,40.5,46110,25232,12844,2268,ELYRIA,OH,Midwest,53,42
4749,44035,3,$$,27,41.3983352,-82.1151784,Red Lobster,2,474,63318,40.5,46110,25232,12844,2268,ELYRIA,OH,Midwest,54,65
4750,44094,1.5,$,78,41.6259468,-81.4297011,Chipotle,0,1908,35755,44.9,66139,39417,2680,684,WILLOUGHBY,OH,Midwest,45,40
4751,45014,3,$,24,39.3358675,-84.5268158,Chipotle,0,1909,43848,37.4,60962,30349,3395,994,FAIRFIELD,OH,Midwest,68,50
4752,45011,1.5,$,33,39.3899584,-84.5043224,Chipotle,0,1910,71451,36.8,66887,29937,10037,2098,HAMILTON,OH,Midwest,44,35
4753,45013,1.5,,3,39.4239848,-84.5950863,Chipotle,0,1911,53933,40.1,59291,29115,5026,1219,HAMILTON,OH,Midwest,64,48
4754,45044,3,$,15,39.3777899,-84.3776379,Chipotle,0,1914,54680,35.5,52007,27862,10690,1855,MIDDLETOWN,OH,Midwest,55,44
4755,45050,2,$,37,39.4400494,-84.3306849,Chipotle,0,1916,8773,36.5,79375,36034,425,163,MONROE,OH,Midwest,26,31
4756,45056,2.5,$,52,39.5103113,-84.7426747,Chipotle,0,1925,27957,21.6,41792,21473,7180,530,OXFORD,OH,Midwest,77,57
4757,45030,2.5,$,15,39.2605452,-84.7931855,Chipotle,0,1926,19125,40.2,63475,30649,1395,317,HARRISON,OH,Midwest,49,43
4758,43056,3,$,30,40.0383601,-82.4299319,Chipotle,0,1927,19039,42.5,57802,28430,1908,488,HEATH,OH,Midwest,54,55
4759,43056,4,$$,18,40.026868,-82.447033,Red Lobster,2,477,19039,42.5,57802,28430,1908,488,HEATH,OH,Midwest,60,48
4760,44143,2.5,$,28,41.539355,-81.4535373,Chipotle,0,1929,24241,50.3,62196,39929,2024,696,CLEVELAND,OH,Midwest,43,38
4761,44124,2,$,55,41.5248942,-81.4371048,Chipotle,0,1930,37737,44.4,67451,47083,2446,1047,CLEVELAND,OH,Midwest,65,50
4762,44124,2.5,$,12,41.5037476,-81.5022743,Chipotle,0,1942,37737,44.4,67451,47083,2446,1047,CLEVELAND,OH,Midwest,53,44
4763,43623,2,$,31,41.6933088,-83.645637,Chipotle,0,1933,19936,43,53750,34884,2587,376,TOLEDO,OH,Midwest,65,48
4764,43623,2.5,$$,34,41.69826,-83.641003,Red Lobster,2,483,19936,43,53750,34884,2587,376,TOLEDO,OH,Midwest,70,49
4765,43537,3,$,24,41.5788148,-83.6641133,Chipotle,0,1934,27097,43.8,75270,41695,1842,489,MAUMEE,OH,Midwest,50,39
4766,43537,3,$$,28,41.583574,-83.664282,Red Lobster,2,482,27097,43.8,75270,41695,1842,489,MAUMEE,OH,Midwest,54,41
4767,43606,2,$,53,41.6767325,-83.6232504,Chipotle,0,1935,25219,31.8,41820,28436,4922,1473,TOLEDO,OH,Midwest,81,53
4768,44236,3,$,24,41.2402541,-81.445363,Chipotle,0,1936,25518,45.7,125450,58911,655,489,HUDSON,OH,Midwest,69,68
4769,43128,2.5,$,40,39.6182595,-83.6039456,Chipotle,0,1937,2558,37.5,50345,21510,507,59,JEFFERSONVILLE,OH,Midwest,24,36
4770,43130,3,$,31,39.7314584,-82.6139234,Chipotle,0,1938,61259,40.7,51609,25779,8856,1411,LANCASTER,OH,Midwest,63,50
4771,43130,3,$,31,39.7136112,-82.5774516,Chipotle,0,1939,61259,40.7,51609,25779,8856,1411,LANCASTER,OH,Midwest,72,63
4772,43130,3,$$,23,39.732411,-82.624417,Red Lobster,2,478,61259,40.7,51609,25779,8856,1411,LANCASTER,OH,Midwest,60,63
4773,45805,3.5,$,16,40.7707586,-84.1644597,Chipotle,0,1940,23285,36.3,51603,26890,2957,730,LIMA,OH,Midwest,52,40
4774,45140,3.5,$,14,39.2513319,-84.2972668,Chipotle,0,1941,56933,39.7,90248,42695,2633,905,LOVELAND,OH,Midwest,37,23
4775,44903,2.5,$,26,40.6914204,-82.5125274,Chipotle,0,1943,23604,43.3,51776,26097,3367,1083,MANSFIELD,OH,Midwest,28,31
4776,43551,2,$,30,41.548495,-83.6006801,Chipotle,0,1947,38839,39.4,80543,42363,2087,755,PERRYSBURG,OH,Midwest,51,43
4777,44281,3,$,28,41.0496544,-81.7296689,Chipotle,0,1948,32161,39.4,73609,36623,1839,482,WADSWORTH,OH,Midwest,60,36
4778,44077,2.5,$,13,41.6622613,-81.2406304,Chipotle,0,1951,56353,40.2,63381,33847,6178,1384,PAINESVILLE,OH,Midwest,33,34
4779,44077,3,,3,41.7249912,-81.248416,Chipotle,0,1959,56353,40.2,63381,33847,6178,1384,PAINESVILLE,OH,Midwest,77,58
4780,45150,2,$,44,39.1873963,-84.2600506,Chipotle,0,1952,32618,41.5,64580,34117,2425,546,MILFORD,OH,Midwest,41,34
4781,45066,3.5,$,22,39.5632598,-84.265268,Chipotle,0,1953,24836,38.5,108867,43351,585,447,SPRINGBORO,OH,Midwest,40,41
4782,43050,2.5,$,15,40.3996772,-82.4593341,Chipotle,0,1954,28508,41.4,49602,25681,4304,826,MOUNT VERNON,OH,Midwest,58,39
4783,43054,2,$,74,40.0935637,-82.8235462,Chipotle,0,1955,26953,35.1,118640,62832,469,433,NEW ALBANY,OH,Midwest,52,55
4784,44663,5,$,3,40.4922791,-81.4720985,Chipotle,0,1956,24914,41,46816,25772,4131,528,NEW PHILADELPHIA,OH,Midwest,49,50
4785,44663,3,$$,9,40.480039,-81.444533,Red Lobster,2,485,24914,41,46816,25772,4131,528,NEW PHILADELPHIA,OH,Midwest,49,54
4786,44039,2.5,$,38,41.3862814,-81.9746817,Chipotle,0,1957,33018,40.4,74247,34615,1849,713,NORTH RIDGEVILLE,OH,Midwest,29,35
4787,43616,3,$,2,41.6364,-83.4784679,Chipotle,0,1958,20380,45.2,57897,31070,1840,659,OREGON,OH,Midwest,65,42
4788,44266,2.5,$,30,41.1575806,-81.2282715,Chipotle,0,1961,33894,41.3,49389,26721,4510,1453,RAVENNA,OH,Midwest,68,47
4789,43950,4.5,$,8,40.0717796,-80.8666997,Chipotle,0,1962,16446,44.6,65533,27770,926,363,SAINT CLAIRSVILLE,OH,Midwest,52,18
4790,43950,3.5,$$,13,40.074141,-80.87063,Red Lobster,2,490,16446,44.6,65533,27770,926,363,SAINT CLAIRSVILLE,OH,Midwest,54,28
4791,44139,1.5,$,94,41.3853424,-81.4405103,Chipotle,0,1965,24212,44.4,103821,49987,1134,289,SOLON,OH,Midwest,70,51
4792,45504,3.5,$,19,39.9511846,-83.8299552,Chipotle,0,1966,17639,37.7,52435,27799,2275,565,SPRINGFIELD,OH,Midwest,53,42
4793,45504,3.5,$$,18,39.941966,-83.839608,Red Lobster,2,492,17639,37.7,52435,27799,2275,565,SPRINGFIELD,OH,Midwest,43,40
4794,45373,2.5,$,17,40.0564519,-84.2432629,Chipotle,0,1969,35989,40.6,59233,31306,3120,949,TROY,OH,Midwest,49,43
4795,44087,2.5,$,28,41.3080561,-81.4389937,Chipotle,0,1970,20595,43.6,75976,37703,1470,432,TWINSBURG,OH,Midwest,58,34
4796,43081,3,$,48,40.108918,-82.925776,Chipotle,0,1971,61572,36.7,81813,37352,4997,1323,WESTERVILLE,OH,Midwest,72,72
4797,44691,3,$,18,40.8496483,-81.9471236,Chipotle,0,1974,45048,40.6,53322,28341,6230,929,WOOSTER,OH,Midwest,54,41
4798,44691,2.5,$$,12,40.846097,-81.94343,Red Lobster,2,493,45048,40.6,53322,28341,6230,929,WOOSTER,OH,Midwest,51,40
4799,45385,3.5,$,21,39.6896655,-83.9620404,Chipotle,0,1975,38635,42.4,54266,30904,5743,1059,XENIA,OH,Midwest,57,58
4800,73013,3.5,$,38,35.6376306,-97.4843938,Chipotle,0,1977,52254,34.9,88254,45010,3488,635,EDMOND,OK,South,55,52
4801,73112,3,$,69,35.5312823,-97.5757905,Chipotle,0,1981,33335,35.9,45952,29851,6243,1003,OKLAHOMA CITY,OK,South,63,58
4802,74135,3,$,18,36.1038889,-95.9113889,Chipotle,0,1984,20849,40.1,50434,33451,3384,566,TULSA,OK,South,41,49
4803,74135,3.5,$,24,36.0757356,-95.9227249,Chipotle,0,1986,20849,40.1,50434,33451,3384,566,TULSA,OK,South,53,34
4804,74135,3,$$,43,36.09025,-95.925289,Red Lobster,2,504,20849,40.1,50434,33451,3384,566,TULSA,OK,South,67,52
4805,74120,4,$$,27,36.1408046,-95.9686569,Chipotle,0,1985,4988,34.5,44362,37239,824,143,TULSA,OK,South,81,67
4806,97007,2.5,$,48,45.4376811,-122.8290867,Chipotle,0,1990,72592,36.9,83605,35940,7715,2328,BEAVERTON,OR,West,74,68
4807,97229,2,$,48,45.5275094,-122.8155569,Chipotle,0,1993,67339,38.7,112456,54591,3555,1716,PORTLAND,OR,West,82,73
4808,97201,3,$,104,45.5097977,-122.6845836,Chipotle,0,1996,18145,31.1,51625,49825,4560,1156,PORTLAND,OR,West,95,85
4809,97204,3,$,110,45.5173937,-122.6757691,Chipotle,0,1997,1100,43.8,11763,17851,378,54,PORTLAND,OR,West,99,95
4810,97209,2.5,$,21,45.5232659,-122.6911221,Chipotle,0,1998,17585,39.2,61070,60527,2984,563,PORTLAND,OR,West,99,93
